age,tenure_months,num_products,is_active_member,balance,estimated_clv,txn_avg_90d,txn_count_30d,app_sessions_30d,days_since_last_txn,failed_txn_rate,num_complaints,num_unresolved,downtime_exposure,fraud_flag,monthly_fee,primary_channel,region_group,churn_probability,risk_band,expected_retention_value,reason_codes,recommended_action,decision,suppression_note,customer_id,churn_30d
27.0,7.0,3.0,1.0,52941.85,129971.22,9.2,5.0,,18.0,0.135,1.0,1.0,0.0,0.0,100.0,USSD,Lagos-Island,0.6453286420390462,High,19468.53772668953,"Unresolved service issues (1 open), High failed-transaction rate (13.5%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004167,0
44.0,103.0,3.0,0.0,142130.85,43418.14,42.4,6.0,16.0,4.0,0.031,0.0,0.0,2.0,0.0,100.0,App,Other,0.2527073718488264,Low,1243.021012491101,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004168,0
53.0,112.0,1.0,1.0,67940.69,52864.32,5.2,14.0,13.0,2.0,0.151,0.0,0.0,1.0,0.0,500.0,Agent,Other,0.07685436041232158,Low,-484.286624441925,"High failed-transaction rate (15.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004169,0
37.0,10.0,2.0,1.0,117453.29,82495.13,19.5,,11.0,0.0,0.259,1.0,1.0,0.0,0.0,50.0,USSD,Lagos-Mainland,0.4825089354475065,Medium,8451.159338975915,"Unresolved service issues (1 open), High failed-transaction rate (25.9%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004170,0
31.0,50.0,1.0,0.0,62649.09,274846.56,20.3,8.0,11.0,3.0,0.1,0.0,0.0,0.0,0.0,50.0,App,Lagos-Mainland,0.1882840847220291,Low,11437.308247149564,"High failed-transaction rate (10.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004171,0
44.0,62.0,3.0,1.0,249901.42,68742.26,7.8,3.0,12.0,5.0,0.102,0.0,0.0,3.0,0.0,100.0,,Other,0.3217004244306561,Low,4028.603554580628,"High failed-transaction rate (10.2%), Downtime exposure (3 days)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004172,0
36.0,94.0,1.0,0.0,182819.17,80908.79,22.9,10.0,15.0,1.0,0.012,1.0,1.0,0.0,0.0,100.0,USSD,Lagos-Mainland,0.34926875314402467,Low,5564.728050422932,"Unresolved service issues (1 open), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004173,0
38.0,118.0,,1.0,,100151.73,4.9,6.0,9.0,10.0,0.078,0.0,0.0,0.0,0.0,0.0,Internet,Lagos-Mainland,0.14847733443480005,Low,2217.5654773584492,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004174,0
36.0,50.0,2.0,1.0,153382.1,79817.14,13.6,6.0,9.0,13.0,0.017,0.0,0.0,2.0,0.0,500.0,App,Lagos-Mainland,0.36944184685348896,Medium,5871.947903040872,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004175,1
33.0,90.0,1.0,1.0,41074.37,39717.23,18.8,3.0,7.0,0.0,0.232,0.0,0.0,1.0,0.0,100.0,App,Lagos-Mainland,0.3562484782964032,Low,2037.3006874120638,"High failed-transaction rate (23.2%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004176,0
55.0,112.0,2.0,1.0,22586.1,175742.01,13.2,7.0,16.0,9.0,0.194,1.0,0.0,1.0,0.0,100.0,App,Lagos-Mainland,0.33329740874380703,Low,13143.589135107057,High failed-transaction rate (19.4%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004177,0
41.0,99.0,1.0,0.0,51299.04,63913.63,3.7,5.0,6.0,7.0,0.052,0.0,0.0,0.0,0.0,0.0,Agent,Lagos-Island,0.16513952181828737,Low,1138.6665739677364,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004178,0
42.0,35.0,2.0,1.0,245203.05,29990.7,18.6,7.0,11.0,9.0,0.122,1.0,0.0,1.0,0.0,0.0,USSD,Lagos-Island,0.31960907182783493,Low,896.3249476167625,High failed-transaction rate (12.2%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004179,0
51.0,98.0,3.0,1.0,62460.21,105978.79,22.2,5.0,6.0,10.0,0.206,0.0,0.0,1.0,0.0,50.0,App,Lagos-Island,0.32697181905520906,Low,7163.019436892499,High failed-transaction rate (20.6%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004180,0
36.0,50.0,2.0,1.0,160227.95,182575.47,12.0,9.0,3.0,1.0,0.226,1.0,0.0,2.0,0.0,100.0,USSD,Other,0.3402220297781373,Low,14029.049247774354,High failed-transaction rate (22.6%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004181,0
,3.0,1.0,1.0,72866.56,48313.75,2.9,7.0,7.0,17.0,0.15,1.0,0.0,1.0,0.0,50.0,App,Lagos-Mainland,0.5075142458829915,High,4629.979099257345,"High failed-transaction rate (15.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004182,0
62.0,91.0,,0.0,76421.6,73135.33,11.6,8.0,9.0,23.0,0.103,1.0,0.0,2.0,0.0,50.0,App,Lagos-Mainland,0.6034064109515582,High,9532.581747264456,"High failed-transaction rate (10.3%), Inactivity (23 days since last txn)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004183,0
20.0,100.0,1.0,0.0,63180.99,84650.76,7.4,11.0,6.0,14.0,0.249,1.0,1.0,1.0,0.0,100.0,App,Lagos-Island,0.7933177898477023,Critical,15288.738458032069,"Unresolved service issues (1 open), High failed-transaction rate (24.9%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004184,1
47.0,41.0,1.0,0.0,59787.03,60481.81,11.2,,4.0,11.0,0.375,1.0,0.0,1.0,0.0,0.0,Agent,Other,0.5813281029823001,High,7289.943968058977,"High failed-transaction rate (37.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004185,0
31.0,54.0,2.0,1.0,152334.02,86678.19,16.3,9.0,12.0,4.0,0.14,1.0,1.0,1.0,0.0,0.0,USSD,Lagos-Island,0.4412286850002782,Medium,8061.225947976065,"Unresolved service issues (1 open), High failed-transaction rate (14.0%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004186,0
29.0,44.0,1.0,1.0,60556.2,226322.06,4.7,11.0,12.0,16.0,0.21,1.0,0.0,0.0,0.0,50.0,App,Lagos-Mainland,0.3382228079635727,Low,17636.820659325043,"High failed-transaction rate (21.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004187,0
20.0,14.0,,1.0,59212.28,87873.37,24.9,10.0,11.0,16.0,0.128,1.0,1.0,2.0,0.0,100.0,App,Lagos-Island,0.7043729019449412,Critical,13973.905157645384,"Unresolved service issues (1 open), High failed-transaction rate (12.8%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004188,0
64.0,119.0,1.0,0.0,86428.34,120648.8,8.9,11.0,10.0,6.0,0.323,0.0,0.0,1.0,0.0,250.0,App,Lagos-Mainland,0.3535885567663844,Low,9165.00876689904,"High failed-transaction rate (32.3%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004189,0
40.0,3.0,3.0,0.0,68514.37,66812.23,12.2,3.0,10.0,2.0,0.2,0.0,0.0,,0.0,250.0,USSD,Lagos-Island,0.3522006260393843,Low,4382.827308271832,High failed-transaction rate (20.0%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004190,0
35.0,67.0,1.0,0.0,44153.75,104228.85,7.9,9.0,9.0,2.0,0.041,0.0,0.0,0.0,0.0,100.0,App,Lagos-Island,0.14539591942809077,Low,2288.61236917064,Single-product relationship,"Needs-based review: suitability check, no automatic sale",No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004191,0
56.0,2.0,1.0,1.0,140834.04,112803.69,16.3,7.0,15.0,3.0,0.091,0.0,0.0,0.0,0.0,250.0,USSD,Other,0.12774331191273325,Low,2102.479239144317,"High failed-transaction rate (9.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004192,0
20.0,83.0,1.0,1.0,101642.27,142436.67,,6.0,8.0,2.0,0.105,0.0,0.0,3.0,0.0,50.0,App,Lagos-Mainland,0.29351368452128146,Low,8951.77795566047,"High failed-transaction rate (10.5%), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004193,0
47.0,108.0,1.0,1.0,57450.79,62373.67,,10.0,14.0,9.0,0.199,1.0,0.0,1.0,,500.0,Branch,Lagos-Mainland,0.42253572402060674,Medium,5088.7759533181,"High failed-transaction rate (19.9%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004194,0
43.0,77.0,3.0,1.0,44267.4,75270.23,,2.0,5.0,4.0,0.15,1.0,0.0,0.0,0.0,250.0,Internet,Lagos-Mainland,0.3792565615228308,Medium,5636.682153708156,"High failed-transaction rate (15.0%), Declining engagement (<=2 txns / 30d)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004195,0
46.0,73.0,1.0,1.0,179283.48,151627.37,7.0,7.0,15.0,3.0,0.016,0.0,0.0,3.0,0.0,500.0,Internet,Lagos-Mainland,0.2263582636601793,Low,7080.52704913989,"Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004196,0
24.0,99.0,2.0,0.0,29799.4,66339.85,16.1,8.0,16.0,12.0,0.11,0.0,0.0,2.0,0.0,100.0,USSD,Lagos-Mainland,0.26971701979151763,Low,2973.2466588540783,High failed-transaction rate (11.0%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004197,0
67.0,116.0,2.0,0.0,128170.6,39611.56,11.0,12.0,9.0,9.0,0.058,1.0,0.0,1.0,0.0,100.0,Internet,Lagos-Mainland,0.22810672130519163,Low,758.9157693459692,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004198,0
30.0,103.0,3.0,0.0,,60669.22,18.2,8.0,8.0,7.0,0.306,,0.0,3.0,0.0,50.0,Agent,Lagos-Mainland,0.37878126297629383,Medium,4245.090943846656,"High failed-transaction rate (30.6%), Downtime exposure (3 days)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004199,0
,28.0,2.0,0.0,92987.88,148567.51,12.8,9.0,8.0,5.0,0.108,0.0,0.0,0.0,0.0,0.0,App,Lagos-Island,0.17959554864262614,Low,5170.515867229712,High failed-transaction rate (10.8%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004200,0
56.0,68.0,2.0,1.0,94951.19,162606.22,33.1,8.0,6.0,9.0,0.032,1.0,1.0,0.0,0.0,500.0,App,Other,0.5810153584514244,High,22119.177799932793,Unresolved service issues (1 open),"Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004201,0
35.0,98.0,1.0,1.0,24970.88,132315.91,7.9,7.0,12.0,8.0,0.09,0.0,0.0,3.0,0.0,0.0,USSD,Lagos-Island,0.21198590320430805,Low,5512.276922412484,"High failed-transaction rate (9.0%), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004202,0
24.0,36.0,1.0,,27021.23,179209.14,4.3,9.0,9.0,5.0,0.085,4.0,3.0,1.0,0.0,0.0,App,Lagos-Island,0.9789788450533051,Critical,42360.48922504902,"Unresolved service issues (3 open), High failed-transaction rate (8.5%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004203,0
33.0,81.0,2.0,1.0,97396.65,215615.88,7.5,,11.0,12.0,0.305,0.0,0.0,1.0,1.0,500.0,,Lagos-Island,0.5347675015693898,High,27326.09136157134,High failed-transaction rate (30.5%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004204,0
59.0,3.0,2.0,1.0,,292253.01,7.6,7.0,12.0,7.0,0.175,1.0,1.0,0.0,0.0,0.0,USSD,Other,0.4428174670081113,Medium,30853.684403424057,"Unresolved service issues (1 open), High failed-transaction rate (17.5%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004205,0
65.0,105.0,2.0,1.0,205312.7,136756.21,10.2,4.0,8.0,16.0,0.153,2.0,0.0,0.0,0.0,0.0,App,Lagos-Island,0.6221973075182782,High,19772.336412101056,"Repeated complaints (2), High failed-transaction rate (15.3%)",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004206,0
66.0,74.0,1.0,1.0,58053.95,79707.35,8.5,9.0,11.0,,0.072,2.0,0.0,3.0,0.0,100.0,USSD,Other,0.3842362672949475,Medium,6156.613659992983,"Repeated complaints (2), Downtime exposure (3 days), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004207,0
29.0,89.0,1.0,1.0,229464.56,31483.91,12.2,6.0,10.0,8.0,0.175,1.0,0.0,0.0,0.0,100.0,Internet,Lagos-Mainland,0.38984130856268095,Medium,1568.432168267419,"High failed-transaction rate (17.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004208,0
49.0,99.0,1.0,0.0,196911.69,37620.33,3.1,11.0,17.0,2.0,0.185,0.0,0.0,1.0,0.0,100.0,Internet,Other,0.16898464093505758,Low,89.31448922709365,"High failed-transaction rate (18.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004209,0
25.0,27.0,1.0,1.0,78795.55,50573.52,8.5,8.0,12.0,10.0,0.11,0.0,0.0,2.0,0.0,,USSD,Lagos-Mainland,0.21962621954763584,Low,1276.8177517041877,"High failed-transaction rate (11.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004210,0
54.0,54.0,1.0,1.0,99776.04,166439.68,8.4,11.0,7.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,USSD,,0.16680212104427206,Low,5440.622912482477,"Repeated complaints (2), High failed-transaction rate (12.0%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004211,0
39.0,103.0,1.0,0.0,172021.89,53118.37,16.9,12.0,8.0,11.0,0.203,0.0,0.0,0.0,0.0,50.0,App,Other,0.2735924666090295,Low,2133.1964676377693,"High failed-transaction rate (20.3%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004212,0
55.0,20.0,2.0,0.0,34608.55,52780.23,5.8,7.0,11.0,8.0,0.075,0.0,0.0,1.0,0.0,100.0,USSD,Lagos-Mainland,0.19729031835775343,Low,1103.257094923862,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004213,0
53.0,98.0,2.0,1.0,62374.9,56692.97,5.6,5.0,9.0,18.0,0.133,0.0,0.0,0.0,0.0,50.0,App,Lagos-Mainland,0.29537945976793123,Low,2686.4847128098827,High failed-transaction rate (13.3%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004214,0
69.0,35.0,2.0,1.0,225638.35,86430.42,10.9,8.0,7.0,2.0,0.454,0.0,0.0,2.0,0.0,0.0,App,Lagos-Island,0.43985781252141887,Medium,8004.273869126873,High failed-transaction rate (45.4%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004215,0
43.0,69.0,2.0,1.0,158591.08,106018.29,17.5,9.0,12.0,7.0,0.111,1.0,1.0,2.0,0.0,50.0,App,Lagos-Mainland,0.5725045275915206,High,13673.987758127707,"Unresolved service issues (1 open), High failed-transaction rate (11.1%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004216,0
35.0,61.0,1.0,1.0,71425.84,105805.49,1.0,,9.0,5.0,0.286,0.0,0.0,0.0,0.0,0.0,Branch,,0.19147359575040993,Low,3564.7394051085103,"High failed-transaction rate (28.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004217,0
45.0,82.0,1.0,1.0,100418.72,57925.93,16.4,5.0,11.0,25.0,0.054,2.0,0.0,2.0,0.0,50.0,USSD,Lagos-Mainland,0.6904075135268846,High,8498.124325008092,"Repeated complaints (2), Inactivity (25 days since last txn), Single-product relationship",Re-engagement via USSD: usability nudge + low-friction check-in (suppress if opted out),FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004218,0
26.0,100.0,2.0,1.0,49984.34,159904.58,14.9,11.0,8.0,3.0,0.193,0.0,0.0,,0.0,50.0,Agent,Lagos-Island,0.09641358095996981,Low,2354.243292424992,High failed-transaction rate (19.3%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004219,0
23.0,42.0,3.0,0.0,66722.61,82280.64,10.2,6.0,10.0,10.0,0.095,1.0,0.0,0.0,0.0,100.0,App,Other,0.4012112208279835,Medium,6752.979006226953,High failed-transaction rate (9.5%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004220,0
44.0,21.0,2.0,1.0,126746.44,146416.16,11.9,6.0,15.0,,0.269,1.0,0.0,0.0,0.0,100.0,USSD,,0.2516681096107905,Low,7712.06955091776,High failed-transaction rate (26.9%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004221,0
60.0,51.0,2.0,1.0,66903.72,90028.81,19.5,,15.0,4.0,0.115,0.0,0.0,0.0,0.0,,App,Lagos-Mainland,0.11517877770395317,Low,1092.3520734853591,High failed-transaction rate (11.5%),Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004222,0
45.0,73.0,2.0,1.0,141182.79,56519.25,7.6,4.0,13.0,2.0,0.338,3.0,3.0,4.0,0.0,0.0,USSD,Lagos-Island,0.9916974273641158,Critical,12512.498705387326,"Unresolved service issues (3 open), High failed-transaction rate (33.8%), Downtime exposure (4 days)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004223,0
58.0,90.0,2.0,1.0,26260.1,68126.36,4.1,,13.0,2.0,0.307,0.0,0.0,2.0,0.0,50.0,App,Lagos-Mainland,0.24827436415907497,Low,2728.5071778680594,High failed-transaction rate (30.7%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004224,0
27.0,90.0,2.0,1.0,125724.91,48660.95,15.0,12.0,8.0,4.0,0.205,1.0,1.0,1.0,0.0,0.0,Branch,Lagos-Island,0.5153563146927375,High,4769.43196536189,"Unresolved service issues (1 open), High failed-transaction rate (20.5%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004225,0
41.0,41.0,2.0,1.0,38278.68,29093.83,14.2,5.0,9.0,18.0,0.045,0.0,0.0,2.0,0.0,50.0,Agent,Lagos-Island,0.25007121406879923,Low,318.88234750281345,Elevated risk pattern (review engagement/friction signals),Monitor: no contact unless risk persists next cycle,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004226,0
49.0,112.0,1.0,1.0,77116.18,96980.45,2.2,8.0,16.0,3.0,0.304,0.0,0.0,1.0,0.0,100.0,App,Lagos-Island,0.24041347352199705,Low,4328.851712056589,"High failed-transaction rate (30.4%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004227,0
36.0,10.0,1.0,0.0,47490.77,43623.95,25.5,20.0,6.0,,0.106,0.0,0.0,0.0,0.0,50.0,USSD,Lagos-Mainland,0.06129278932448172,Low,-831.541605787069,"High failed-transaction rate (10.6%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004228,0
18.0,14.0,1.0,1.0,125964.28,34496.0,13.7,8.0,16.0,20.0,0.188,1.0,1.0,2.0,0.0,500.0,USSD,Lagos-Island,0.8341087896612539,Critical,5693.354202038654,"Unresolved service issues (1 open), High failed-transaction rate (18.8%), Single-product relationship","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004229,0
21.0,3.0,2.0,0.0,28908.45,141965.2,6.1,5.0,5.0,10.0,0.205,0.0,0.0,0.0,0.0,500.0,USSD,Lagos-Mainland,0.4478433263552185,Medium,14394.541848670968,High failed-transaction rate (20.5%),Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004230,0
66.0,111.0,2.0,1.0,142361.6,186245.76,14.4,13.0,16.0,4.0,0.102,1.0,1.0,1.0,0.0,50.0,App,Lagos-Island,0.29949296988025803,Low,12444.823947501442,"Unresolved service issues (1 open), High failed-transaction rate (10.2%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004231,0
49.0,22.0,1.0,0.0,85746.49,52941.57,13.2,6.0,14.0,6.0,,0.0,0.0,,0.0,100.0,Agent,Lagos-Island,0.21478087631860276,Low,1342.7091995706628,Single-product relationship,"Needs-based review: suitability check, no automatic sale",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004232,0
31.0,72.0,1.0,1.0,72123.26,465664.54,8.3,5.0,6.0,2.0,0.135,0.0,0.0,0.0,0.0,50.0,App,Lagos-Mainland,0.1841566269433028,Low,19938.802743376174,"High failed-transaction rate (13.5%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,No contact,"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004233,0
31.0,97.0,2.0,1.0,52993.75,139366.67,11.8,10.0,5.0,2.0,0.084,1.0,1.0,1.0,0.0,100.0,App,Lagos-Mainland,0.42926546844516994,Medium,13456.324720798355,"Unresolved service issues (1 open), High failed-transaction rate (8.4%)","Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004234,0
20.0,92.0,1.0,0.0,61487.16,96390.8,11.9,6.0,14.0,13.0,0.091,0.0,0.0,0.0,0.0,0.0,Branch,Lagos-Island,0.31217258287961175,Low,6022.64125045802,"High failed-transaction rate (9.1%), Single-product relationship",Assisted support: service-reliability check + fee goodwill review,FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004235,0
67.0,113.0,3.0,1.0,193978.03,21601.93,11.1,14.0,11.0,2.0,0.03,2.0,1.0,0.0,0.0,0.0,App,Lagos-Island,0.2922160467820957,Low,78.10764686588891,Unresolved service issues (1 open),"Complaint recovery: assign owner, resolve + follow-up call within 48h",FLAG FOR REVIEW (human approval required),"Suppress if: opted out, complaint in escalation, contacted <14d, fraud under review",SYN-004236,0
